"player_id","_c1"
"cuyleki01","155"
"cuylemi01","77"
"cvengmi01","6"
"cyperal01","0"
"cyrer01","0"
"czajkji01","0"
"daalom01","8"
"dacqujo01","7"
"dadepa01","65"
"dagenjo01","0"
"daglipe01","0"
"dagrean01","5"
"dahlebi01","149"
"dahlgba01","77"
"dahlja01","0"
"dahlkje01","0"
"daiglca01","2"
"dailebi01","2"
"dailejo01","16"
"dailesa01","0"
"dailevi01","41"
"dailyco01","40"
"dailyed01","105"
"dailyhu01","21"
"daisege01","0"
"dalcabr01","4"
"daleca01","0"
"dalege01","3"
"dalenpe01","0"
"dalesma01","8"
"daleybi01","14"
"daleybu01","10"
"daleyjo01","7"
"daleyju01","22"
"daleyma01","0"
"daleype01","22"
"daleyto01","36"
"dalledo01","73"
"dallibr01","8"
"dalryab01","111"
"dalrybi01","0"
"dalrycl01","40"
"daltoja01","68"
"daltomi01","0"
"dalybe01","2"
"dalyge01","0"
"dalyjo01","8"
"dalysu01","5"
"dalyto01","135"
"dalyto02","13"
"damasja01","1"
"dambi01","1"
"damicje01","3"
"damicje02","0"
"dammabi01","14"
"damonjo01","136"
"damraha01","4"
"danekpa01","0"
"daneyar01","0"
"danfoda01","5"
"daniebe01","74"
"daniebe02","6"
"daniech01","1"
"daniech02","0"
"danieja01","3"
"danieja02","31"
"danieka01","95"
"daniela01","32"
"daniepe01","1"
"danieto01","15"
"danksjo01","0"
"dannebu01","1"
"danniha01","79"
"danniik01","0"
"dantofa01","12"
"dantoja01","2"
"danziba01","0"
"dappecl01","2"
"darbyge01","1"
"darcypa01","1"
"darenvi01","0"
"darincl01","12"
"darinro01","3"
"darkal01","126"
"darlide01","45"
"darliro01","9"
"darnach01","17"
"darnebo01","0"
"darneja01","2"
"darraja01","0"
"darrmi01","NULL"
"darrmi02","36"
"darroge01","3"
"darwibo01","69"
"darwida01","5"
"darwije01","0"
"dascedo01","40"
"dashiwa01","0"
"dashnle01","0"
"dassofr01","2"
"datzje01","0"
"daubabr01","62"
"daubda01","12"
"daubeha01","0"
"daubeja01","114"
"dauerri01","75"
"daughbo01","1"
"daughdo01","0"
"daughja01","36"
"daultda01","90"
"daussho01","15"
"davalvi01","67"
"davalyo01","10"
"davanje01","19"
"davanje02","56"
"davencl01","0"
"davenda01","7"
"davenji01","83"
"davenjo01","0"
"davenlu01","3"
"daveymi01","0"
"daveyto01","0"
"daviara01","0"
"davidan01","5"
"davidbi01","48"
"davidbo01","NULL"
"davidcl01","4"
"davidcl02","3"
"davidda01","0"
"davidho01","2"
"davidma01","32"
"davidte01","1"
"daviech01","13"
"daviege01","5"
"davieje01","1"
"davieky01","3"
"davisal01","86"
"davisbe01","56"
"davisbi01","2"
"davisbl01","6"
"davisbo01","0"
"davisbo02","18"
"davisbr01","14"
"davisbr02","22"
"davisbr03","8"
"davisbu01","4"
"davisbu02","24"
"davisch01","87"
"davisch02","51"
"daviscr01","31"
"daviscu01","10"
"davisda01","5"
"davisdi01","8"
"davisdi02","51"
"davisdo01","1"
"davisdo02","5"
"daviser01","120"
"davisge01","120"
"davisge02","2"
"davisge03","10"
"davisgl01","91"
"davisha01","94"
"davisha02","92"
"davisik01","105"
"davisik02","73"
"davisir01","3"
"davisja01","9"
"davisja02","1"
"davisji01","3"
"davisjj01","4"
"davisjo01","8"
"davisjo02","61"
"davisjo03","NULL"
"davisjo04","0"
"davisju01","81"
"daviska01","0"
"daviski01","100"
"davisla01","3"
"davisle01","87"
"davisma01","4"
"davisma02","0"
"davismi01","1"
"davismi02","92"
"davisod01","0"
"davisot01","1"
"davispe01","5"
"davisra01","66"
"davisro01","31"
"davisro02","0"
"davisru01","68"
"davissc01","NULL"
"davissp01","51"
"davisst01","0"
"davisst02","1"
"davisst03","NULL"
"davisti01","NULL"
"davisto01","7"
"davisto02","120"
"davisto03","0"
"davistr01","2"
"daviswa01","0"
"daviswi01","1"
"daviswi02","103"
"daviswo01","0"
"dawkitr01","5"
"dawlebi01","2"
"dawlejo01","0"
"dawsoan01","107"
"dawsojo01","4"
"dawsore01","0"
"daybi01","1"
"daybo01","53"
"dayde01","0"
"dayetbr01","20"
"dayleke01","2"
"daype01","1"
"dayza01","2"
"deaglre01","9"
"deagoro01","0"
"dealch01","52"
"dealco01","4"
"dealli01","0"
"dealsn01","13"
"dealypa01","33"
"deanch01","41"
"deandi01","18"
"deando01","9"
"deaneha01","29"
"deanha01","0"
"deanpa01","6"
"deanto01","18"
"deanwa01","11"
"dearbu01","1"
"dearmch01","10"
"deasljo01","20"
"deaslpa01","36"
"deazaal01","29"
"debarde01","NULL"
"deberha01","29"
"deberjo01","1"
"debusad01","9"
"debusda01","1"
"decasyu01","0"
"decatar01","4"
"decindo01","94"
"deckefr01","0"
"deckege01","74"
"deckeha01","52"
"deckejo01","3"
"deckema01","0"
"deckest01","16"
"dedear01","0"
"dedearo01","0"
"dedmoje01","2"
"dedriji01","NULL"
"dedunsa01","0"
"deegadu01","0"
"deeji01","0"
"deerijo01","4"
"deerro01","75"
"deesch01","23"
"deesh01","1"
"defatto01","1"
"defraju01","0"
"defrear01","2"
"degermi01","0"
"degroru01","3"
"dehaako01","19"
"deharri01","0"
"dehlmhe01","50"
"deideji01","0"
"deinipe01","22"
"deisepa01","0"
"deitrbi01","13"
"dejanmi01","1"
"dejeami01","0"
"dejesda01","101"
"dejesiv01","104"
"dejesiv02","2"
"dejesjo01","3"
"dejohma01","1"
"dejonjo01","0"
"dekonbi01","0"
"delaceu01","0"
"delacto01","3"
"delahed01","149"
"delahfr01","37"
"delahji01","83"
"delahjo01","37"
"delahmi01","25"
"delahto01","11"
"delamro01","NULL"
"delanar01","4"
"delanbi01","16"
"delanbi02","41"
"delarfr01","NULL"
"delarje01","1"
"delarjo01","3"
"delarru01","1"
"delarto01","7"
"delcama01","0"
"deleojo01","3"
"deleolu01","3"
"delgaal01","5"
"delgaca01","117"
"delgaje01","0"
"delgapu01","4"
"delgara01","0"
"delgawi01","15"
"delgrbo01","61"
"delhifl01","0"
"delisju01","12"
"delkeed01","7"
"dellaja01","1"
"delluda01","97"
"dellwh01","4"
"delmabe01","4"
"delocik01","5"
"deloslu01","6"
"deloslu02","NULL"
"delosra01","0"
"delosva01","0"
"delroen01","0"
"delsaga01","0"
"delsiji01","77"
"deltomi01","1"
"delucri01","1"
"demaejo01","53"
"demaral01","6"
"demarbi01","25"
"demarch01","0"
"demarfr01","0"
"demarfr02","104"
"demelsa01","0"
"demerjo01","8"
"demerla01","4"
"demetdo01","85"
"demetst01","1"
"demilha01","2"
"demmira01","68"
"demoldo01","0"
"demonge01","94"
"demonle01","8"
"demotbe01","0"
"dempsco01","0"
"dempsma01","0"
"dempsri01","54"
"dempsry01","5"
"denehbi01","1"
"denketr01","6"
"denmabr01","NULL"
"denneky01","NULL"
"denneto01","4"
"dennido01","0"
"denniot01","15"
"dennyje01","96"
"dennyjo01","10"
"denorch01","41"
"densodr01","1"
"dentbu01","57"
"dented01","1"
"dentesa01","56"
"denzero01","4"
"depanmi01","0"
"depasjo01","0"
"depaujo01","NULL"
"depauju01","NULL"
"depause01","NULL"
"dephito01","0"
"derbyge01","17"
"derbyge02","4"
"dernibo01","94"
"derosma01","103"
"derricl01","14"
"derriji01","1"
"derrimi01","3"
"derripa01","10"
"derryru01","37"
"desajo01","5"
"desalma01","0"
"desauge01","47"
"descada01","35"
"deshaji01","3"
"deshide01","92"
"deshoji01","15"
"desiljo01","0"
"desjash01","0"
"desmoia01","65"
"dessaru01","2"
"desseel01","6"
"destror01","61"
"dethebo01","2"
"detorge01","3"
"dettmjo01","NULL"
"dettoto01","2"
"detwedu01","3"
"detwiro01","1"
"deutsme01","0"
"devarce01","3"
"devench01","1"
"devermi01","82"
"devinad01","0"
"devinha01","1"
"devinji01","4"
"devinjo01","0"
"devinmi01","6"
"devivbe01","4"
"devliar01","81"
"devliji01","60"
"devliji02","7"
"devliji03","0"
"devogre01","0"
"devoral01","20"
"devordo01","5"
"devorjo01","96"
"devoywa01","7"
"dewalch01","1"
"deweyma01","1"
"dewilje01","2"
"dewitbl01","45"
"dewitma01","0"
"dextech01","82"
"diamoth01","1"
"diazal01","44"
"diazar01","0"
"diazbo01","69"
"diazca01","1"
"diazca02","1"
"diazed01","27"
"diazed02","4"
"diazed03","2"
"diazei01","54"
"diazfe01","0"
"diazjo01","NULL"
"diazju01","2"
"diazma01","24"
"diazma02","56"
"diazmi01","28"
"diazro01","9"
"diazvi01","41"
"dibblro01","0"
"dibutpe01","2"
"dickebi01","99"
"dickebu01","73"
"dickech01","31"
"dickege01","0"
"dickege02","15"
"dickele01","6"
"dickepa01","0"
"dickera01","7"
"dickmem01","8"
"dicksbr01","2"
"dicksja01","1"
"dicksji01","0"
"dicksjo01","74"
"dicksla01","0"
"dicksmu01","16"
"dickswa01","5"
"didiebo01","30"
"diehler01","6"
"diehlge01","0"
"dierich01","60"
"dierkla01","7"
"dietrbi01","8"
"dietzdi01","82"
"dietzdu01","3"
"dietzro01","1"
"difanja01","0"
"difelma01","0"
"difelmi01","29"
"diggibe01","0"
"diggsre01","0"
"dignast01","4"
"dilauja01","0"
"dillado01","27"
"dillago01","0"
"dillapa01","24"
"dillast01","31"
"dillati01","0"
"dillhpi01","26"
"dillibo01","110"
"dilliha01","0"
"dillmbi01","1"
"dillojo01","0"
"dillojo02","13"
"dillopa01","1"
"dillopo01","60"
"dillost01","0"
"dilonmi01","82"
"dimagdo01","131"
"dimagjo01","151"
"dimagvi01","73"
"dimicfr01","NULL"
"dimmemi01","8"
"dinarle01","0"
"dineeke01","3"
"dingeva01","46"
"dingmcr01","0"
"dinkebr01","5"
"dinnebi01","14"
"dioriro01","0"
"dipiebo01","0"
"dipinfr01","2"
"dipotje01","0"
"dirksan01","34"
"disarga01","73"
"dischge01","0"
"dishmgl01","4"
"distaal01","0"
"distebe01","12"
"distedu01","3"
"ditmaar01","8"
"dittmja01","54"
"divismo01","0"
"dixonke01","0"
"dixonle01","27"
"dixonso01","2"
"dixonst01","0"
"dixonto01","0"
"dlugabr01","1"
"doakbi01","6"
"doanewa01","1"
"dobbeda01","32"
"dobbjo01","0"
"dobbsgr01","45"
"dobbsjo01","71"
"dobenra01","0"
"doberje01","0"
"dobsoch01","9"
"dobsojo01","9"
"dobsopa01","5"
"dobyla01","110"
"dockige01","4"
"doddon01","0"
"doddro01","0"
"doddto01","1"
"dodgejo01","35"
"dodgesa01","0"
"dodsopa01","5"
"doefr01","0"
"doerrbo01","103"
"dohened01","13"
"doherjo01","20"
"doherjo02","0"
"dohmasc01","0"
"dolanbi01","13"
"dolanco01","88"
"dolanco02","76"
"dolanjo01","6"
"dolanjo02","50"
"dolanto01","32"
"dolele01","1"
"dolisra01","0"
"doljafr01","20"
"dollar01","0"
"dolsifr01","0"
"dominan01","0"
"dominju01","0"
"dominma01","2"
"donahde01","0"
"donahji01","33"
"donahji02","75"
"donahjo01","5"
"donahpa01","14"
"donahre01","12"
"donahsh01","21"
"donahti01","52"
"donalat01","7"
"donaled01","0"
"donalja01","39"
"donaljo01","37"
"donaljo02","1"
"dondele01","2"
"donlimi01","124"
"donnebl01","5"
"donnebr01","0"
"donnech01","18"
"donneed01","10"
"donneed02","0"
"donnefr01","4"
"donneji01","70"
"donnepe01","15"
"donohji01","1"
"donohjo01","2"
"donohpe01","13"
"donohto01","18"
"donosli01","2"
"donovbi01","20"
"donovbi02","1"
"donovdi01","10"
"donovfr01","1"
"donovje01","11"
"donovmi01","2"
"donovpa01","145"
"donovto01","9"
"dooinre01","45"
"doolami01","58"
"doomsha01","0"
"dopsojo01","0"
"doranbi01","0"
"doranbi02","92"
"doranjo01","5"
"doranto01","8"
"dorgaje01","25"
"dorgami01","61"
"dorisha01","4"
"dormach01","0"
"dormare01","12"
"dornegu01","5"
"dorrbe01","2"
"dorsebr01","21"
"dorseca01","0"
"dorseje01","0"
"dorseje02","0"
"dorseji01","NULL"
"dortame01","3"
"doschhe01","16"
"doschja01","1"
"dosteda01","14"
"doteloc01","2"
"dotsori01","1"
"dottedu01","21"
"dottega01","0"
"dotyba01","0"
"doughch01","6"
"doughji01","1"
"doughpa01","107"
"doughto01","0"
"douglas01","1"
"dougljo01","0"
"douglkl01","105"
"douglla01","0"
"douglph01","7"
"douglse01","0"
"douglwh01","0"
"doumiry01","71"
"douthta01","128"
"dovede01","0"
"dowcl01","1"
"dowdjo01","1"
"dowdki01","0"
"dowdsn01","4"
"dowdto01","114"
"dowelke01","4"
"dowiejo01","12"
"dowlida01","0"
"dowlipe01","10"
"downere01","7"
"downeto01","69"
"downial01","5"
"downibr01","110"
"downsda01","1"
"downske01","7"
"downsma01","29"
"downsre01","29"
"downssc01","2"
"dowseto01","24"
"doylebr01","8"
"doyleca01","3"
"doyleco01","8"
"doyleda01","2"
"doylede01","54"
"doyleja01","116"
"doyleje01","6"
"doyleje02","4"
"doyleji01","69"
"doylejo01","6"
"doylejo02","0"
"doylela01","102"
"doylepa01","0"
"doylesl01","5"
"doyneco01","NULL"
"doziebu01","0"
"doziedj01","4"
"dozieto01","NULL"
"drabedo01","8"
"drabomo01","4"
"dragodi01","4"
"drahmbr01","0"
"drakede01","51"
"drakela01","0"
"drakelo01","0"
"drakely01","0"
"drakesa01","5"
"drakeso01","29"
"draketo01","0"
"dranske01","5"
"drapemi01","1"
"draubja01","3"
"draveda01","5"
"dreesbi01","38"
"dreesto01","NULL"
"dreifda01","10"
"dreiscl01","2"
"drescbi01","10"
"dresery01","1"
"dressbo01","0"
"dressch01","78"
"dresski01","NULL"
"dressle01","16"
"dressro01","2"
"drewca01","1"
"drewda01","8"
"drewjd01","118"
"drewsfr01","14"
"drewska01","3"
"drewst01","91"
"drewti01","1"
"dreyest01","NULL"
"driesda01","81"
"drillle01","21"
"driscde01","19"
"driscde02","2"
"driscji01","2"
"driscmi01","0"
"driscpa01","2"
"drisktr01","1"
"drissmi01","0"
"drohato01","0"
"dropowa01","101"
"drottdi01","6"
"drucklo01","8"
"druhoca01","6"
"drummti01","0"
"drumrke01","8"
"drysddo01","18"
"dubiemo01","10"
"duboibr01","NULL"
"duboija01","15"
"duboser01","0"
"dubucje01","17"
"duceyro01","30"
"duchsju01","0"
"duckwbr01","3"
"duckwji01","1"
"dudalu01","38"
"dudlecl01","5"
"dudrajo01","3"
"duensbr01","0"
"duesha01","3"
"duffaji01","2"
"duffech01","93"
"duffijo01","0"
"duffla01","2"
"duffma01","0"
"duffpa01","0"
"duffybe01","0"
"duffych01","46"
"duffyda01","0"
"duffyed01","30"
"duffyfr01","62"
"duffyhu01","161"
"duganbi01","4"
"duganda01","1"
"duganed01","4"
"duganjo01","111"
"dugasgu01","13"
"dugdada01","19"
"dugeyos01","17"
"duggaji01","1"
"dugglbi01","10"
"dukema01","0"
"dukesel01","48"
"dukesja01","0"
"dukesto01","1"
"dukeza01","5"
"dulibbo01","1"
"dumatph01","0"
"dumonge01","2"
"dumouda01","0"
"dumovni01","4"
"dunbama01","0"
"dunbato01","9"
"duncach01","60"
"duncaco01","1"
"duncada01","45"
"duncaje01","13"
"duncaji01","9"
"duncama01","74"
"duncapa01","94"
"duncash01","29"
"duncata01","25"
"duncave01","99"
"dundoed01","8"
"dundogu01","40"
"dunegji01","0"
"dungasa01","86"
"dunhale01","0"
"dunhawi01","0"
"dunklda01","2"
"dunlabi01","6"
"dunlafr01","160"
"dunlagr01","2"
"dunleja01","52"
"dunloge01","3"
"dunnad01","107"
"dunnemi01","7"
"dunnian01","0"
"dunnist01","6"
"dunnja01","41"
"dunnji01","0"
"dunnjo01","3"
"dunnmi01","1"
"dunnro01","6"
"dunnsc01","NULL"
"dunnst01","2"
"dunnst02","2"
"dunnto01","17"
"dunstsh01","73"
"dunwoto01","53"
"dupeefr01","0"
"dupremi01","1"
"duranda01","1"
"durange01","22"
"duranlu01","8"
"duranmi01","15"
"duranro01","0"
"durazer01","92"
"durbich01","0"
"durbijd01","3"
"durbiki01","3"
"durenry01","4"
"durhabu01","0"
"durhado01","3"
"durhaed01","3"
"durhajo01","3"
"durhajo02","19"
"durhale01","86"
"durhara01","126"
"durnbbo01","0"
"durnige01","3"
"durniri01","0"
"durocja01","0"
"durocle01","62"
"durrere01","3"
"durritr01","14"
"durstce01","32"
"duryeje01","37"
"dusaker01","60"
"duserca01","1"
"dustabo01","0"
"duvalmi01","0"
"duzenbi01","2"
"dwighal01","8"
"dwyerdo01","2"
"dwyerfr01","31"
"dwyerji01","54"
"dwyerjo01","0"
"dybzije01","32"
"dyckji01","60"
"dyeje01","107"
"dyerbe01","11"
"dyerdu01","33"
"dyered01","17"
"dyermi01","1"
"dygerji01","11"
"dykesji01","93"
"dykhora01","NULL"
"dykstle01","143"
"dylerjo01","0"
"dysonja01","11"
"eaddydo01","3"
"eaganbi01","49"
"eagantr01","2"
"eaglebi01","0"
"eaklech01","0"
"earlear01","1"
"earlebi01","37"
"earlebi02","0"
"earleto01","5"
"earlho01","57"
"earlsc01","3"
"earlyja01","42"
"earnsge01","12"
"easleda01","97"
"easlelo01","0"
"easlemi01","87"
"easonma01","5"
"eastca01","1"
"eastehe01","43"
"easteja01","1"
"eastelu01","96"
"eastepa01","17"
"eastero01","1"
"eastete01","58"
"eastha01","0"
"easthu01","2"
"eastoja01","14"
"eastojo01","0"
"eastwra01","0"
"eatonad01","9"
"eatoncr01","NULL"
"eatonze01","2"
"eavega01","0"
"eavesva01","0"
"eayrsed01","31"
"ebertde01","0"
"ebrighi01","7"
"eccleha01","1"
"echevan01","28"
"echoljo01","0"
"eckener01","NULL"
"eckeral01","0"
"eckerch01","0"
"eckerde01","7"
"eckhaox01","5"
"eckstda01","107"
"eddych01","NULL"
"eddydo01","0"
"eddyst01","NULL"
"edeleed01","0"
"edelejo01","0"
"edelmjo01","0"
"edench01","57"
"edenfke01","NULL"
"edenmi01","1"
"edensto01","0"
"edgebu01","NULL"
"edgerbi01","0"
"edingst01","4"
"edlefst01","0"
"edlerda01","14"
"edmonbo01","5"
"edmonbr01","0"
"edmoned01","0"
"edmonge01","0"
"edmonji01","129"
"edmonpa01","3"
"edmonsa01","0"
"edwar01","1"
"edwarbr01","53"
"edwarda01","42"
"edwardo01","25"
"edwarfo01","3"
"edwarha01","62"
"edwarji01","4"
"edwarjo01","52"
"edwarma01","24"
"edwarmi01","48"
"edwarmi02","23"
"edwarra01","0"
"edwarsh01","0"
"edwarwa01","0"
"eellsha01","2"
"eenhoro01","2"
"eganbe01","9"
"egandi01","80"
"egandi02","0"
"eganji01","15"
"eganri01","0"
"eganto01","29"
"eganwi01","5"
"eggerel01","0"
"eggleda01","94"
"eglofbr01","NULL"
"ehmkeho01","14"
"ehretre01","27"
"ehrharu01","6"
"eibelha01","4"
"eicheju01","1"
"eichhma01","0"
"eichrik01","24"
"eilanda01","1"
"eilerda01","0"
"einerda01","NULL"
"eischjo01","2"
"eisenha01","4"
"eisenja01","0"
"eisenji01","64"
"eiteled01","3"
"ekstrmi01","0"
"eland01","0"
"elartsc01","6"
"elberki01","76"
"elbersc01","1"
"elderda01","NULL"
"elderge01","9"
"elderhe01","0"
"eldrebr01","23"
"eldreca01","3"
"eliale01","16"
"elkope01","2"
"ellamro01","9"
"ellerfr01","65"
"ellerho01","10"
"ellicjo01","71"
"ellinbr01","NULL"
"ellioal01","21"
"elliobo01","99"
"ellioca01","5"
"elliocl01","3"
"elliodo01","0"
"ellioge01","1"
"elliogl01","0"
"ellioha01","4"
"ellioha02","9"
"ellioju01","7"
"elliola01","27"
"elliora01","17"
"ellioro01","18"
"ellisaj01","8"
"ellisba01","18"
"ellisbe01","0"
"ellisdo01","11"
"ellisge01","0"
"ellisja01","49"
"ellisji01","0"
"ellisjo01","59"
"ellisma01","84"
"ellisro01","9"
"ellisro02","2"
"ellisru01","87"
"ellissa01","5"
"ellsbja01","119"
"ellswdi01","8"
"ellswst01","NULL"
"elmorve01","2"
"elshro01","28"
"elsteke01","79"
"elstodo01","2"
"elvirna01","NULL"
"elybo01","85"
"elyha01","0"
"elyjo01","1"
"emausbr01","2"
"embreal01","0"
"embrere01","6"
"embresl01","1"
"emersch01","2"
"emeryca01","0"
"emerysp01","3"
"emigch01","0"
"emmerbo01","3"
"emmerfr01","22"
"emmersl01","1"
"emslibo01","21"
"encaran01","18"
"encared01","75"
"encarju01","80"
"encarlu01","NULL"
"encarma01","3"
"endertr01","NULL"
"endicbi01","2"
"engeljo01","4"
"engelst01","1"
"englech01","34"
"englecl01","75"
"engleda01","56"
"engleri01","0"
"englich01","7"
"engligi01","25"
"englije01","0"
"engliwo01","152"
"ennisde01","92"
"ennisjo01","0"
"ennisru01","0"
"enrigba01","1"
"enrigge01","0"
"enrigja01","0"
"ensbemo01","86"
"ensje01","18"
"ensmu01","0"
"enwrich01","1"
"enyarte01","0"
"enzenja01","7"
"enzmajo01","5"
"eovalna01","1"
"epparji01","7"
"epperal01","2"
"eppsau01","1"
"eppsha01","27"
"epstemi01","73"
"erardgr01","NULL"
"erauted01","1"
"erautjo01","3"
"erdosto01","0"
"erickdo01","0"
"ericker01","7"
"erickha01","9"
"erickha02","0"
"erickjo01","2"
"erickma01","0"
"erickpa01","5"
"erickra01","0"
"erickro01","0"
"ericksc01","2"
"ermerca01","0"
"ernagfr01","9"
"erricdi01","3"
"erskica01","12"
"erstada01","121"
"erwinte01","30"
"esaskni01","79"
"escaled01","0"
"escalfe01","17"
"escalni01","15"
"escalse01","0"
"escarch01","NULL"
"escheji01","11"
"eschela01","0"
"escobal01","20"
"escobal02","69"
"escoban01","1"
"escobed01","0"
"escobjo01","0"
"escobke01","1"
"escobyu01","89"
"eshelva01","1"
"esmonji01","79"
"esperdu01","18"
"espinal01","51"
"espinda01","72"
"espinge01","0"
"espinju01","1"
"espinni01","6"
"esposbr01","0"
"esposmi01","0"
"espossa01","30"
"espyce01","65"
"essegch01","59"
"esserma01","NULL"
"essiaji01","50"
"essicbi01","1"
"estalbo01","68"
"estalbo02","45"
"esteldi01","0"
"esterdu01","110"
"estessh01","13"
"estocge01","0"
"estrach01","4"
"estrafr01","0"
"estraho01","1"
"estrajo01","56"
"estrama01","1"
"estraos01","0"
"estrele01","0"
"etchean01","49"
"etchibu01","30"
"etherbo01","13"
"etherse01","1"
"ethiean01","92"
"ettenni01","88"
"ettlema01","0"
"eubanjo01","8"
"eubanue01","1"
"eufemfr01","NULL"
"eunicfr01","0"
"eusebto01","46"
"eustafr01","18"
"evans01","1"
"evansal01","32"
"evansar01","0"
"evansba01","11"
"evansba02","NULL"
"evansbi01","1"
"evansbi02","0"
"evansch01","1"
"evansda01","114"
"evansdw01","122"
"evansja01","36"
"evansjo01","42"
"evansni01","26"
"evansre01","2"
"evansro01","3"
"evansst01","93"
"evanste01","3"
"evansto01","10"
"evelada01","0"
"everead01","66"
"evereca01","86"
"everibi01","130"
"everile01","0"
"everito01","13"
"eversbr01","0"
"eversho01","100"
"eversjo01","88"
"eversjo02","0"
"eversto01","54"
"ewellge01","0"
"ewingbo01","17"
"ewingbu01","117"
"ewingjo01","18"
"ewingre01","0"
"ewingsa01","24"
"ewoldar01","2"
"eyresc01","0"
"eyrewi01","0"
"eyricge01","0"
"ezzelho01","40"
"faatzja01","73"
"faberre01","11"
"fabrejo01","31"
"fabribu01","8"
"facero01","3"
"faedole01","16"
"faethto01","1"
"faganbi01","5"
"faganev01","4"
"faginfr01","0"
"faheybi01","18"
"faheybr01","36"
"faheyfr01","2"
"faheyho01","0"
"fahrepe01","0"
"fahrje01","0"
"fainfe01","83"
"fairbji01","3"
"faircra01","0"
"faireji01","35"
"fairge01","0"
"fairlro01","80"
"fajarhe01","0"
"falchan01","0"
"falcope01","3"
"falkbi01","86"
"falkch01","3"
"falkebr01","1"
"falkecy01","10"
"falleed01","2"
"fallobo01","NULL"
"falloch01","0"
"falloge01","16"
"falsepe01","0"
"faltest01","1"
"faneyri01","7"
"fannicl01","12"
"fannija01","2"
"fanniji01","3"
"fanokha01","0"
"fanovfr01","1"
"fanslst01","0"
"fanweha01","0"
"fanzoca01","26"
"fariepa01","13"
"farismo01","13"
"farlebo01","9"
"farleto01","5"
"farmeal01","1"
"farmebi01","0"
"farmeed01","0"
"farmeho01","0"
"farmeja01","10"
"farmemi01","1"
"farnsje01","0"
"farnsky01","3"
"farrasi01","84"
"farrebi01","2"
"farredo01","44"
"farredu01","108"
"farreja01","3"
"farreja02","92"
"farreja03","58"
"farrejo01","59"
"farrejo02","100"
"farrejo03","NULL"
"farreke01","44"
"farretu01","6"
"farrier01","0"
"farrji01","NULL"
"farrojo01","16"
"farrst01","0"
"fasansa01","25"
"fasseje01","6"
"fast01","1"
"fastda01","0"
"faszhja01","0"
"faulbi01","2"
"faulkji01","4"
"fausebu01","2"
"faustch01","1"
"fautsjo01","0"
"fauvecl01","0"
"fazioer01","31"
"fearve01","0"
"febleca01","71"
"federal01","14"
"federti01","0"
"feeja01","2"
"fehridu01","0"
"feierry01","0"
"feinbed01","2"
"feldema01","0"
"feldemi01","51"
"feldmha01","15"
"feldmsc01","1"
"felicje01","12"
"felicpe01","0"
"felixgu01","64"
"felixha01","3"
"felixju01","73"
"felizne01","0"
"felizpe01","75"
"fellebo01","14"
"felleja01","0"
"felscha01","88"
"felskjo01","6"
"feltote01","NULL"
"fennefr01","133"
"fenneho01","0"
"fenwibo01","7"
"ferenst01","1"
"fergual01","4"
"fergubo01","65"
"fergubo02","0"
"ferguch01","67"
"ferguch02","0"
"ferguge01","8"
"fergujo01","84"
"fermife01","52"
"fermira01","0"
"fernaal01","3"
"fernach01","64"
"fernach02","0"
"fernaed01","4"
"fernafr01","34"
"fernaja01","2"
"fernajo01","1"
"fernana01","63"
"fernaos01","1"
"fernasi01","8"
"fernato01","91"
"ferraal01","44"
"ferraan01","0"
"ferrabi01","0"
"ferrado01","1"
"ferrami01","19"
"ferreri01","67"
"ferrese01","14"
"ferreto01","NULL"
"ferrewe01","26"
"ferribo01","NULL"
"ferrida01","16"
"ferriho01","69"
"ferrito01","6"
"ferrycy01","2"
"ferryja01","2"
"fersoal01","6"
"fettelo01","6"
"fettemi01","0"
"fetzewi01","0"
"fewstch01","53"
"fialane01","1"
"fickjo01","0"
"fickro01","66"
"fidryma01","0"
"fiebecl01","0"
"fieldbr01","8"
"fieldce01","104"
"fieldge01","16"
"fieldji01","74"
"fieldjo01","101"
"fieldjo02","54"
"fieldna01","0"
"fieldpr01","109"
"fieldsa01","2"
"fieldth01","4"
"fienelo01","1"
"fiersmi01","0"
"fifeda01","NULL"
"fifieja01","11"
"figaral01","0"
"figgami01","12"
"figgefr01","0"
"figgich01","114"
"figuebi01","1"
"figueed01","0"
"figueje01","20"
"figuelu01","1"
"figuene01","4"
"fikacje01","0"
"filebo01","0"
"filerto01","1"
"filesa01","0"
"filesed01","0"
"filipst01","14"
"fillema01","0"
"fillida01","12"
"filsope01","NULL"
"fimplja01","16"
"finchbi01","0"
"finchjo01","0"
"fineto01","4"
"fingero01","4"
"finigji01","72"
"finkhe01","1"
"finlape01","0"
"finlebi01","2"
"finlebo01","18"
"finlech01","2"
"finlest01","126"
"finneha01","4"
"finneha02","17"
"finnelo01","100"
"finnne01","46"
"finnvga01","NULL"
"fioreje01","8"
"fioremi01","53"
"fioreto01","0"
"fireost01","0"
"firovda01","0"
"firthte01","0"
"fischbi01","2"
"fischca01","3"
"fischha01","5"
"fischje01","0"
"fischmi01","34"
"fischru01","6"
"fischto01","NULL"
"fischwi01","30"
"fishbsa01","0"
"fishe01","7"
"fishebo01","70"
"fishebr01","6"
"fisheca01","0"
"fishech01","50"
"fishech02","3"
"fishech03","0"
"fishech04","10"
"fishecl01","0"
"fishedo01","0"
"fisheed01","0"
"fisheed02","3"
"fishefr01","0"
"fishege01","2"
"fishegu01","20"
